16.899,0.1109,0.8891
16.957,0.1111,0.8889
17.016,0.1114,0.8886
17.074,0.1116,0.8884
17.133,0.1118,0.8882
17.192,0.1116,0.8884
17.231,0.1121,0.8879
17.289,0.1118,0.8882
17.348,0.1116,0.8884
17.407,0.1114,0.8886
17.465,0.1106,0.8894
17.524,0.1094,0.8906
17.582,0.1077,0.8923
17.641,0.1055,0.8945
17.7,0.1026,0.8974
17.758,0.0987,0.9013
17.797,0.094,0.906
17.856,0.0889,0.9111
17.934,0.0818,0.9182
17.973,0.0774,0.9226
18.032,0.0718,0.9282
18.09,0.0659,0.9341
18.149,0.0608,0.9392
18.208,0.0559,0.9441
18.247,0.0513,0.9487
18.305,0.0469,0.9531
18.364,0.043,0.957
18.422,0.0391,0.9609
18.481,0.0354,0.9646
18.54,0.0318,0.9682
18.598,0.0283,0.9717
18.657,0.0237,0.9763
18.696,0.0217,0.9783
18.755,0.0186,0.9814
18.813,0.0156,0.9844
18.872,0.0124,0.9876
18.93,0.0098,0.9902
18.989,0.0071,0.9929
19.048,0.0046,0.9954
19.087,0.0029,0.9971
19.145,0.0015,0.9985
19.204,0.0007,0.9993
19.263,0,1
19.321,0,1
19.38,0,1
19.438,0,1
19.497,0,1
19.536,0,1
19.595,0,1
19.653,0,1
19.712,0,1
19.77,0,1
19.829,0,1
19.888,0,1
19.946,0,1
19.985,0,1
20.044,0,1
20.122,0,1
20.161,0,1
20.22,0,1
20.278,0,1
20.337,0,1
20.396,0,1
20.435,0,1
20.493,0,1
20.552,0,1
20.611,0,1
20.669,0,1
20.728,0,1
20.786,0,1
20.845,0,1
20.904,0,1
20.943,0,1
21.001,0,1
21.06,0,1
21.118,0,1
21.177,0,1
21.236,0,1
21.294,0,1
21.333,0,1
21.392,0,1
21.451,0,1
21.509,0,1
21.568,0,1
21.626,0,1
21.685,0,1
21.744,0,1
21.783,0,1
21.841,0,1
21.9,0,1
21.958,0,1
22.017,0,1
22.076,0.0005,0.9995
22.134,0.0015,0.9985
22.173,0.0039,0.9961
22.232,0.0078,0.9922
22.31,0.0124,0.9876
22.349,0.0183,0.9817
22.408,0.0242,0.9758
22.466,0.03,0.97
22.525,0.0357,0.9643
22.584,0.0415,0.9585
22.642,0.0469,0.9531
22.681,0.0523,0.9477
22.74,0.0571,0.9429
22.799,0.062,0.938
22.857,0.0667,0.9333
22.916,0.0711,0.9289
22.974,0.0752,0.9248
23.033,0.0784,0.9216
23.092,0.083,0.917
23.131,0.0867,0.9133
23.189,0.0903,0.9097
23.248,0.0938,0.9062
23.306,0.0969,0.9031
23.365,0.1004,0.8996
23.424,0.1035,0.8965
23.482,0.1065,0.8935
23.541,0.1096,0.8904
23.58,0.1126,0.8874
23.639,0.1155,0.8845
23.697,0.1187,0.8813
23.756,0.1211,0.8789
23.814,0.1248,0.8752
23.873,0.128,0.872
23.932,0.1311,0.8689
23.971,0.1346,0.8654
24.029,0.138,0.862
24.088,0.1414,0.8586
24.147,0.1451,0.8549
24.205,0.1487,0.8513
24.264,0.1526,0.8474
24.322,0.1563,0.8437
24.381,0.1602,0.8398
24.42,0.1639,0.8361
24.498,0.1668,0.8332
24.537,0.1714,0.8286
24.596,0.1751,0.8249
24.654,0.1785,0.8215
24.713,0.1822,0.8178
24.772,0.1853,0.8147
24.811,0.1888,0.8112
24.869,0.1919,0.8081
24.928,0.1951,0.8049
24.987,0.1983,0.8017
25.045,0.2015,0.7985
25.104,0.2044,0.7956
25.162,0.2076,0.7924
25.221,0.2095,0.7905
25.26,0.2134,0.7866
25.319,0.2164,0.7836
25.377,0.2195,0.7805
25.436,0.2225,0.7775
25.495,0.2254,0.7746
25.553,0.2283,0.7717
25.612,0.2313,0.7687
25.651,0.2342,0.7658
25.709,0.2371,0.7629
25.768,0.2401,0.7599
25.827,0.243,0.757
25.885,0.2459,0.7541
25.944,0.2474,0.7526
26.002,0.2515,0.7485
26.061,0.2542,0.7458
26.1,0.2571,0.7429
26.159,0.2598,0.7402
26.217,0.2625,0.7375
26.276,0.265,0.735
26.335,0.2676,0.7324
26.393,0.2701,0.7299
26.452,0.2725,0.7275
26.491,0.275,0.725
26.549,0.2774,0.7226
26.608,0.2798,0.7202
26.667,0.2806,0.7194
26.725,0.2845,0.7155
26.784,0.2869,0.7131
26.842,0.2891,0.7109
26.882,0.2913,0.7087
26.94,0.2938,0.7062
26.999,0.296,0.704
27.057,0.2984,0.7016
27.116,0.3006,0.6994
27.175,0.3028,0.6972
27.233,0.305,0.695
27.272,0.3072,0.6928
27.331,0.3094,0.6906
27.409,0.3099,0.6901
27.448,0.3135,0.6865
27.507,0.3155,0.6845
27.565,0.3175,0.6825
27.624,0.3194,0.6806
27.683,0.3211,0.6789
27.741,0.3228,0.6772
27.78,0.3245,0.6755
27.839,0.326,0.674
27.897,0.3275,0.6725
27.956,0.3289,0.6711
28.015,0.3302,0.6698
28.073,0.3314,0.6686
28.132,0.3309,0.6691
28.171,0.3338,0.6662
28.23,0.335,0.665
28.288,0.3363,0.6637
28.347,0.3372,0.6628
28.405,0.3385,0.6615
28.464,0.3394,0.6606
28.523,0.3407,0.6593
28.562,0.3416,0.6584
28.62,0.3429,0.6571
28.679,0.3438,0.6562
28.737,0.3451,0.6549
28.796,0.346,0.654
28.855,0.3451,0.6549
28.913,0.348,0.652
28.972,0.3492,0.6508
29.011,0.3499,0.6501
29.07,0.3509,0.6491
29.128,0.3519,0.6481
29.187,0.3526,0.6474
29.245,0.3534,0.6466
29.304,0.3541,0.6459
29.343,0.3548,0.6452
29.402,0.3556,0.6444
29.46,0.3563,0.6437
29.519,0.357,0.643
29.578,0.3556,0.6444
29.636,0.358,0.642
29.695,0.3587,0.6413
29.734,0.3592,0.6408
29.792,0.3597,0.6403
29.851,0.3604,0.6396
29.91,0.3609,0.6391
29.968,0.3614,0.6386
30.027,0.3619,0.6381
30.085,0.3624,0.6376
30.144,0.3626,0.6374
30.183,0.3634,0.6366
30.242,0.3636,0.6364
30.32,0.3619,0.6381
30.359,0.3646,0.6354
30.418,0.3648,0.6352
30.476,0.3653,0.6347
30.535,0.3658,0.6342
30.574,0.3663,0.6337
30.632,0.3665,0.6335
30.691,0.367,0.633
30.75,0.3675,0.6325
30.808,0.3678,0.6322
30.867,0.368,0.632
30.926,0.3685,0.6315
30.965,0.3687,0.6313
31.043,0.367,0.633
31.082,0.3692,0.6308
31.14,0.3692,0.6308
31.199,0.3695,0.6305
31.258,0.3695,0.6305
31.316,0.3695,0.6305
31.355,0.3695,0.6305
31.414,0.3692,0.6308
31.473,0.3692,0.6308
31.531,0.369,0.631
31.59,0.3692,0.6308
31.648,0.369,0.631
31.707,0.3687,0.6313
31.766,0.3673,0.6327
31.805,0.3687,0.6313
31.863,0.3687,0.6313
31.922,0.3685,0.6315
31.98,0.3687,0.6313
32.039,0.3687,0.6313
32.098,0.369,0.631
32.137,0.369,0.631
32.195,0.3692,0.6308
32.254,0.3695,0.6305
32.313,0.3695,0.6305
32.371,0.3697,0.6303
32.43,0.37,0.63
32.488,0.3675,0.6325
32.527,0.3702,0.6298
32.586,0.3702,0.6298
32.645,0.3705,0.6295
32.703,0.3705,0.6295
32.762,0.3702,0.6298
32.821,0.3702,0.6298
32.879,0.3702,0.6298
32.938,0.3702,0.6298
32.977,0.37,0.63
33.035,0.3697,0.6303
33.094,0.3695,0.6305
33.153,0.3695,0.6305
33.211,0.3665,0.6335
33.27,0.369,0.631
33.328,0.3687,0.6313
33.368,0.3687,0.6313
33.426,0.3685,0.6315
33.485,0.3683,0.6317
33.543,0.368,0.632
33.602,0.3678,0.6322
33.661,0.3678,0.6322
33.719,0.3675,0.6325
33.758,0.3673,0.6327
33.817,0.3673,0.6327
33.875,0.367,0.633
33.934,0.3648,0.6352
33.993,0.3668,0.6332
34.051,0.3668,0.6332
34.11,0.3665,0.6335
34.149,0.3663,0.6337
34.208,0.3661,0.6339
34.266,0.3658,0.6342
34.325,0.3653,0.6347
34.383,0.3648,0.6352
34.442,0.3641,0.6359
34.481,0.3631,0.6369
34.54,0.3619,0.6381
34.598,0.3599,0.6401
34.657,0.3556,0.6444
34.716,0.3551,0.6449
34.774,0.3517,0.6483
34.833,0.3475,0.6525
34.872,0.3424,0.6576
34.93,0.3365,0.6635
34.989,0.3299,0.6701
35.048,0.3228,0.6772
35.106,0.3153,0.6847
35.165,0.3075,0.6925
35.223,0.2996,0.7004
35.263,0.2918,0.7082
35.321,0.2843,0.7157
35.399,0.2728,0.7272
35.438,0.2703,0.7297
35.497,0.2637,0.7363
35.556,0.2579,0.7421
35.614,0.2523,0.7477
35.653,0.2469,0.7531
35.712,0.2418,0.7582
35.77,0.2366,0.7634
35.829,0.2318,0.7682
35.888,0.2271,0.7729
35.946,0.2225,0.7775
35.985,0.2178,0.7822
36.044,0.2134,0.7866
36.122,0.2054,0.7946
36.161,0.2046,0.7954
36.22,0.2002,0.7998
36.278,0.1958,0.8042
36.337,0.1917,0.8083
36.376,0.1875,0.8125
36.435,0.1834,0.8166
36.493,0.179,0.821
36.552,0.1746,0.8254
36.611,0.1702,0.8298
36.669,0.1658,0.8342
36.728,0.1612,0.8388
36.767,0.1563,0.8437
36.845,0.148,0.852
36.884,0.1465,0.8535
36.943,0.1416,0.8584
37.001,0.1365,0.8635
37.06,0.1316,0.8684
37.099,0.1267,0.8733
37.158,0.1221,0.8779
37.216,0.1179,0.8821
37.275,0.1138,0.8862
37.333,0.1099,0.8901
37.392,0.1062,0.8938
37.451,0.1026,0.8974
37.509,0.0994,0.9006
37.568,0.0928,0.9072
37.607,0.0935,0.9065
37.665,0.0906,0.9094
37.724,0.0882,0.9118
37.783,0.0857,0.9143
37.841,0.0833,0.9167
37.9,0.0808,0.9192
37.939,0.0786,0.9214
37.998,0.0764,0.9236
38.056,0.0742,0.9258
38.115,0.072,0.928
38.173,0.0701,0.9299
38.232,0.0679,0.9321
38.291,0.063,0.937
38.33,0.064,0.936
38.388,0.0623,0.9377
38.447,0.0603,0.9397
38.505,0.0588,0.9412
38.564,0.0574,0.9426
38.623,0.0564,0.9436
38.662,0.0554,0.9446
38.72,0.0552,0.9448
38.779,0.0552,0.9448
38.838,0.0557,0.9443
38.896,0.0569,0.9431
38.955,0.0584,0.9416
39.013,0.0586,0.9414
39.053,0.063,0.937
39.111,0.0657,0.9343
39.17,0.0686,0.9314
39.228,0.0718,0.9282
39.287,0.075,0.925
39.346,0.0779,0.9221
39.385,0.0811,0.9189
39.443,0.0838,0.9162
39.502,0.0864,0.9136
39.56,0.0891,0.9109
39.619,0.0916,0.9084
39.678,0.0938,0.9062
39.736,0.093,0.907
39.775,0.0974,0.9026
39.834,0.0994,0.9006
39.893,0.1008,0.8992
39.951,0.1023,0.8977
40.01,0.1038,0.8962
40.068,0.105,0.895
40.107,0.1065,0.8935
40.166,0.1077,0.8923
40.225,0.1092,0.8908
40.283,0.1104,0.8896
40.342,0.1118,0.8882
40.4,0.1133,0.8867
40.459,0.1118,0.8882
40.498,0.1165,0.8835
40.557,0.1184,0.8816
40.615,0.1204,0.8796
40.674,0.1228,0.8772
40.733,0.1255,0.8745
40.791,0.1285,0.8715
40.83,0.1319,0.8681
40.889,0.1353,0.8647
40.947,0.1392,0.8608
41.006,0.1431,0.8569
41.065,0.147,0.853
41.123,0.1514,0.8486
41.182,0.1534,0.8466
41.221,0.16,0.84
41.28,0.1643,0.8357
41.338,0.1685,0.8315
41.397,0.1726,0.8274
41.455,0.1766,0.8234
41.514,0.1805,0.8195
41.553,0.1844,0.8156
41.612,0.188,0.812
41.67,0.1917,0.8083
41.729,0.1954,0.8046
41.788,0.1988,0.8012
41.846,0.2024,0.7976
41.905,0.2039,0.7961
41.944,0.2095,0.7905
42.002,0.2129,0.7871
42.061,0.2166,0.7834
42.12,0.2203,0.7797
42.178,0.2239,0.7761
42.237,0.2276,0.7724
42.276,0.2313,0.7687
42.335,0.2352,0.7648
42.393,0.2391,0.7609
42.452,0.2432,0.7568
42.51,0.2471,0.7529
42.569,0.2513,0.7487
42.628,0.253,0.747
42.667,0.2598,0.7402
42.725,0.264,0.736
42.784,0.2684,0.7316
42.842,0.2728,0.7272
42.901,0.2774,0.7226
42.96,0.2818,0.7182
42.999,0.2864,0.7136
43.057,0.2911,0.7089
43.116,0.2955,0.7045
43.175,0.3001,0.6999
43.233,0.3045,0.6955
43.292,0.3092,0.6908
43.35,0.3109,0.6891
43.389,0.3182,0.6818
43.448,0.3228,0.6772
43.507,0.3272,0.6728
43.565,0.3316,0.6684
43.624,0.336,0.664
43.683,0.3404,0.6596
43.741,0.3448,0.6552
43.78,0.3494,0.6506
43.839,0.3536,0.6464
43.897,0.3582,0.6418
43.956,0.3626,0.6374
44.015,0.367,0.633
44.073,0.369,0.631
44.112,0.3761,0.6239
44.171,0.3807,0.6193
44.23,0.3854,0.6146
44.288,0.39,0.61
44.347,0.3946,0.6054
44.405,0.3995,0.6005
44.444,0.4042,0.5958
44.503,0.4088,0.5912
44.562,0.4134,0.5866
44.62,0.4181,0.5819
44.679,0.4227,0.5773
44.737,0.4274,0.5726
44.796,0.4295,0.5705
44.835,0.4364,0.5636
44.894,0.441,0.559
44.952,0.4454,0.5546
45.011,0.4498,0.5502
45.07,0.4542,0.5458
45.128,0.4584,0.5416
45.167,0.4625,0.5375
45.226,0.4667,0.5333
45.284,0.4708,0.5292
45.343,0.475,0.525
45.402,0.4791,0.5209
45.46,0.4833,0.5167
45.519,0.4845,0.5155
45.558,0.4913,0.5087
45.617,0.4952,0.5048
45.675,0.4994,0.5006
45.734,0.5035,0.4965
45.792,0.5074,0.4926
45.851,0.5116,0.4884
45.89,0.5158,0.4842
45.949,0.5197,0.4803
46.007,0.5238,0.4762
46.066,0.5277,0.4723
46.125,0.5321,0.4679
46.183,0.536,0.464
46.242,0.537,0.463
46.281,0.5441,0.4559
46.339,0.5482,0.4518
46.398,0.5521,0.4479
46.457,0.556,0.444
46.515,0.5599,0.4401
46.554,0.5639,0.4361
46.613,0.5678,0.4322
46.672,0.5717,0.4283
46.73,0.5753,0.4247
46.789,0.5792,0.4208
46.847,0.5829,0.4171
46.886,0.5866,0.4134
46.965,0.5885,0.4115
47.004,0.5941,0.4059
47.062,0.5976,0.4024
47.121,0.6015,0.3985
47.179,0.6049,0.3951
47.219,0.6086,0.3914
47.277,0.6122,0.3878
47.336,0.6159,0.3841
47.394,0.6195,0.3805
47.453,0.6232,0.3768
47.512,0.6269,0.3731
47.57,0.6303,0.3697
47.629,0.6339,0.3661
47.687,0.6344,0.3656
47.726,0.6413,0.3587
47.785,0.6447,0.3553
47.844,0.6481,0.3519
47.902,0.6518,0.3482
47.941,0.6552,0.3448
48,0.6584,0.3416
48.059,0.6618,0.3382
48.117,0.665,0.335
48.176,0.6684,0.3316
48.234,0.6715,0.3285
48.274,0.675,0.325
48.332,0.6779,0.3221
48.41,0.6791,0.3209
48.449,0.684,0.316
48.508,0.6872,0.3128
48.567,0.6904,0.3096
48.625,0.6935,0.3065
48.664,0.6967,0.3033
48.723,0.6999,0.3001
48.781,0.7028,0.2972
48.84,0.7062,0.2938
48.899,0.7092,0.2908
48.957,0.7126,0.2874
48.996,0.7157,0.2843
49.055,0.7189,0.2811
49.114,0.7189,0.2811
49.172,0.7255,0.2745
49.231,0.7285,0.2715
49.289,0.7316,0.2684
49.328,0.7348,0.2652
49.387,0.738,0.262
49.446,0.7411,0.2589
49.504,0.7441,0.2559
49.563,0.7472,0.2528
49.621,0.7502,0.2498
49.661,0.7529,0.2471
49.719,0.7558,0.2442
49.778,0.7587,0.2413
49.836,0.7595,0.2405
49.895,0.7643,0.2357
49.934,0.767,0.233
49.993,0.7695,0.2305
50.051,0.7722,0.2278
50.11,0.7749,0.2251
50.168,0.7778,0.2222
50.227,0.7802,0.2198
50.266,0.7827,0.2173
50.325,0.7851,0.2149
50.383,0.788,0.212
50.442,0.7914,0.2086
50.501,0.7936,0.2064
50.559,0.7924,0.2076
50.618,0.7981,0.2019
50.657,0.8007,0.1993
50.716,0.8034,0.1966
50.774,0.8059,0.1941
50.833,0.8085,0.1915
50.891,0.811,0.189
50.93,0.8137,0.1863
50.989,0.8164,0.1836
51.048,0.819,0.181
51.106,0.8215,0.1785
51.165,0.8242,0.1758
51.223,0.8266,0.1734
51.282,0.8256,0.1744
51.321,0.8315,0.1685
51.38,0.8339,0.1661
51.438,0.8361,0.1639
51.497,0.8386,0.1614
51.556,0.8408,0.1592
51.595,0.8432,0.1568
51.653,0.8452,0.1548
51.712,0.8471,0.1529
51.77,0.8488,0.1512
51.829,0.8506,0.1494
51.888,0.852,0.148
51.927,0.8532,0.1468
52.005,0.851,0.149
52.044,0.8545,0.1455
52.103,0.8545,0.1455
52.161,0.854,0.146
52.22,0.8532,0.1468
52.259,0.8518,0.1482
52.317,0.8498,0.1502
52.376,0.8476,0.1524
52.435,0.8452,0.1548
52.493,0.8423,0.1577
52.552,0.8391,0.1609
52.611,0.8359,0.1641
52.65,0.833,0.167
52.728,0.8266,0.1734
52.767,0.8276,0.1724
52.825,0.8252,0.1748
52.884,0.8227,0.1773
52.923,0.8208,0.1792
52.982,0.819,0.181
53.04,0.8176,0.1824
53.099,0.8161,0.1839
53.158,0.8149,0.1851
53.216,0.8142,0.1858
53.255,0.8129,0.1871
53.314,0.812,0.188
53.372,0.8112,0.1888
53.431,0.8066,0.1934
53.49,0.8095,0.1905
53.548,0.8088,0.1912
53.587,0.8083,0.1917
53.646,0.8076,0.1924
53.705,0.8068,0.1932
53.763,0.8059,0.1941
53.822,0.8049,0.1951
53.88,0.8039,0.1961
53.919,0.8029,0.1971
53.978,0.8017,0.1983
54.037,0.8,0.2
54.095,0.7983,0.2017
54.154,0.7917,0.2083
54.193,0.7939,0.2061
54.252,0.7914,0.2086
54.31,0.7885,0.2115
54.369,0.7856,0.2144
54.427,0.7824,0.2176
54.486,0.7792,0.2208
54.525,0.7761,0.2239
54.584,0.7731,0.2269
54.642,0.77,0.23
54.701,0.7673,0.2327
54.759,0.7646,0.2354
54.818,0.7621,0.2379
54.877,0.7565,0.2435
54.916,0.7578,0.2422
54.974,0.756,0.244
55.033,0.7543,0.2457
55.092,0.7529,0.2471
55.131,0.7514,0.2486
55.189,0.7504,0.2496
55.248,0.7494,0.2506
55.306,0.7485,0.2515
55.365,0.748,0.252
55.424,0.7475,0.2525
55.463,0.747,0.253
55.521,0.747,0.253
55.58,0.7438,0.2562
55.639,0.7472,0.2528
55.697,0.7477,0.2523
55.756,0.7485,0.2515
55.795,0.7492,0.2508
55.853,0.7502,0.2498
55.912,0.7514,0.2486
55.971,0.7526,0.2474
56.029,0.7536,0.2464
56.088,0.7543,0.2457
56.127,0.7556,0.2444
56.186,0.7563,0.2437
56.244,0.757,0.243
56.303,0.7548,0.2452
56.361,0.7578,0.2422
56.4,0.7582,0.2418
56.459,0.7582,0.2418
56.518,0.7587,0.2413
56.576,0.7587,0.2413
56.635,0.759,0.241
56.694,0.759,0.241
56.733,0.759,0.241
56.791,0.759,0.241
56.85,0.7592,0.2408
56.908,0.7595,0.2405
56.967,0.7597,0.2403
57.026,0.7575,0.2425
57.065,0.7602,0.2398
57.123,0.7607,0.2393
57.182,0.7612,0.2388
57.241,0.7617,0.2383
57.299,0.7626,0.2374
57.338,0.7636,0.2364
57.397,0.7648,0.2352
57.455,0.7665,0.2335
57.514,0.7682,0.2318
57.573,0.7702,0.2298
57.631,0.7724,0.2276
57.67,0.7751,0.2249
57.748,0.7751,0.2249
57.788,0.781,0.219
57.846,0.7841,0.2159
57.905,0.7873,0.2127
57.963,0.7905,0.2095
58.002,0.7939,0.2061
58.061,0.7973,0.2027
58.12,0.8007,0.1993
58.178,0.8039,0.1961
58.237,0.8068,0.1932
58.276,0.81,0.19
58.335,0.8129,0.1871
58.393,0.8159,0.1841
58.452,0.8151,0.1849
58.51,0.8213,0.1787
58.569,0.8242,0.1758
58.608,0.8269,0.1731
58.667,0.8298,0.1702
58.725,0.8325,0.1675
58.784,0.8352,0.1648
58.842,0.8383,0.1617
58.882,0.8413,0.1587
58.94,0.8444,0.1556
58.999,0.8476,0.1524
59.057,0.851,0.149
59.116,0.8542,0.1458
59.175,0.8547,0.1453
59.214,0.8618,0.1382
59.272,0.8655,0.1345
59.331,0.8693,0.1307
59.389,0.8735,0.1265
59.448,0.8779,0.1221
59.487,0.8823,0.1177
59.546,0.8867,0.1133
59.604,0.8913,0.1087
59.663,0.896,0.104
59.722,0.9011,0.0989
59.78,0.906,0.094
59.819,0.9111,0.0889
59.878,0.9138,0.0862
59.937,0.9216,0.0784
59.995,0.9267,0.0733
60.054,0.9324,0.0676
60.112,0.9375,0.0625
60.151,0.9429,0.0571
60.21,0.9485,0.0515
60.269,0.9536,0.0464
60.327,0.9592,0.0408
60.386,0.9648,0.0352
60.425,0.9702,0.0298
60.484,0.9758,0.0242
60.542,0.9817,0.0183
60.601,0.9844,0.0156
60.659,0.9927,0.0073
60.698,0.9966,0.0034
60.757,0.999,0.001
60.816,1,0
60.874,1,
60.933,1,
60.991,1,
61.031,1,
61.089,1,
61.148,1,
61.206,1,
61.265,1,
61.324,1,
61.363,1,
61.421,1,
61.48,1,
61.538,1,
61.578,1,
61.636,1,
61.695,1,
61.753,1,
