1.1140,0.0037
1.3700,0.0039
1.6340,0.0042
1.9120,0.0039
2.1680,0.0042
2.4400,0.0044
2.7110,0.0039
2.9740,0.0046
3.2380,0.0046
3.5090,0.0046
3.7730,0.0051
4.0440,0.0051
4.3150,0.0054
4.5790,0.0059
4.8420,0.0056
5.1140,0.0056
5.3770,0.0059
5.6480,0.0061
5.9190,0.0061
6.1830,0.0063
6.4470,0.0066
6.7180,0.0066
6.9820,0.0071
7.2530,0.0086
7.5240,0.0073
7.7800,0.0076
8.0510,0.0078
8.3220,0.0063
8.5860,0.0081
8.8570,0.0083
9.1280,0.0086
9.3850,0.0086
9.6560,0.0088
9.9270,0.0090
10.1900,0.0093
10.4620,0.0156
10.7400,0.0095
10.9960,0.0107
11.2600,0.0103
11.5310,0.0103
11.7950,0.0105
12.0660,0.0129
12.3370,0.0110
12.6010,0.0112
12.8640,0.0103
13.1430,0.0115
13.3990,0.0117
13.6700,0.0120
13.9410,0.0120
14.2050,0.0124
14.4690,0.0124
14.7470,0.0132
15.0110,0.0129
15.2750,0.0132
15.5460,0.0132
15.8100,0.0137
16.0810,0.0139
16.3520,0.0139
16.6150,0.0137
16.8790,0.0144
17.1580,0.0144
17.4210,0.0154
17.6850,0.0151
17.9560,0.0151
18.2200,0.0156
18.4910,0.0149
18.7620,0.0156
19.0260,0.0159
19.2890,0.0171
19.5680,0.0164
19.8240,0.0169
20.0950,0.0169
20.3740,0.0151
20.6300,0.0171
20.9010,0.0173
21.1720,0.0173
21.4360,0.0176
21.7000,0.0178
21.9710,0.0178
22.2340,0.0191
22.5050,0.0186
22.7770,0.0186
23.0400,0.0183
23.3040,0.0191
23.5820,0.0191
23.8460,0.0195
24.1100,0.0208
24.3880,0.0198
24.6450,0.0200
24.9160,0.0200
25.1870,0.0203
25.4510,0.0208
25.7140,0.0213
25.9930,0.0210
26.2490,0.0213
26.5200,0.0215
26.7910,0.0215
27.0550,0.0220
27.3190,0.0220
27.5970,0.0237
27.8530,0.0227
28.1250,0.0227
28.3960,0.0227
28.6590,0.0217
28.9230,0.0232
29.2010,0.0232
29.4650,0.0239
29.7290,0.0239
29.9630,0.0239
30.0000,0.0242
30.0000,0.0251
30.0000,0.0247
30.0000,0.0249
30.0000,0.0251
30.0000,0.0254
30.0000,0.0251
30.0000,0.0232
30.0000,0.0227
30.0000,0.0230
30.0000,0.0230
30.0000,0.0227
30.0000,0.0227
30.0000,0.0227
30.0000,0.0225
30.0000,0.0225
30.0000,0.0225
30.0000,0.0222
30.0000,0.0225
30.0000,0.0225
30.0000,0.0222
30.0000,0.0225
30.0000,0.0222
30.0000,0.0222
30.0000,0.0222
30.0000,0.0222
30.0000,0.0222
30.0000,0.0222
30.0000,0.0222
30.0000,0.0222
30.0000,0.0222
28.1170,0.0198
0.0440,0.0000
0.0440,0.0000
0.0440,0.0002
0.0440,0.0005
0.0440,0.0007
0.0440,0.0007
0.0440,0.0007
0.0440,0.0010
0.0440,0.0010
0.0440,0.0010
0.0440,0.0010
0.0440,0.0012
0.0440,0.0012
0.0440,0.0012
0.0440,0.0012
0.0440,0.0012
0.0440,0.0015
0.0440,0.0017
