0.0200,0.0107
0.0200,0.0110
0.0200,0.0110
0.0200,0.0110
16.2740,0.7426
0.3130,0.1629
0.6060,0.0122
0.8790,0.0120
1.1530,0.0117
1.4460,0.0117
1.7190,0.0117
1.9930,0.0117
2.2660,0.0115
2.5400,0.0117
2.8330,0.0120
3.1060,0.0122
3.3800,0.0132
3.6530,0.0134
3.9270,0.0139
4.2200,0.0146
4.4930,0.0156
4.7670,0.0169
5.0400,0.0186
5.3140,0.0205
5.5870,0.0232
5.8800,0.0264
6.1540,0.0300
6.4270,0.0344
6.7010,0.0391
6.9740,0.0437
7.2670,0.0486
7.5410,0.0537
7.8140,0.0588
8.0880,0.0647
8.3610,0.0698
8.6540,0.0752
8.9280,0.0803
9.2010,0.0867
9.4750,0.0928
9.7480,0.0987
10.0420,0.1048
10.3150,0.1106
10.5890,0.1162
10.8620,0.1226
11.1550,0.1265
11.4290,0.1314
11.7020,0.1365
11.9760,0.1421
12.2490,0.1455
12.5420,0.1497
12.8160,0.1534
13.0890,0.1585
13.3630,0.1634
13.6560,0.1675
13.9290,0.1709
14.2030,0.1751
14.4760,0.1787
14.7500,0.1824
15.0430,0.1856
15.3160,0.1890
15.5900,0.1924
15.8630,0.1958
16.1560,0.1995
16.4300,0.2032
16.7030,0.2066
16.9770,0.2103
17.2500,0.2115
17.5430,0.2005
17.8170,0.1639
18.0900,0.1219
18.3830,0.0940
18.6570,0.0747
18.9300,0.0618
19.2040,0.0515
19.4770,0.0452
19.7700,0.0505
20.0440,0.0774
20.3170,0.1133
20.5910,0.1441
20.8840,0.1692
21.1580,0.1902
21.4310,0.2107
21.7050,0.2318
21.9780,0.2566
22.2710,0.2828
22.5450,0.3062
22.8180,0.3287
23.0920,0.3494
23.3850,0.3702
23.6580,0.3895
23.9320,0.4086
24.2050,0.4271
24.4980,0.4452
24.7720,0.4625
25.0450,0.4796
25.3190,0.4962
25.5920,0.5128
25.8850,0.5287
26.1590,0.5441
26.4320,0.5573
26.7060,0.5712
26.9790,0.5844
27.2720,0.5978
27.5460,0.6081
27.8190,0.6161
28.0930,0.6225
28.3860,0.6296
28.6590,0.6376
28.9330,0.6449
29.2060,0.6501
29.4800,0.6562
29.7730,0.6630
30.0460,0.6713
30.3200,0.6798
30.5930,0.6869
30.8670,0.6928
31.1600,0.6979
31.4330,0.7030
31.7070,0.7079
31.9800,0.7136
32.2540,0.7179
32.5270,0.7223
32.8210,0.7267
33.0940,0.7314
33.3680,0.7360
33.6410,0.7411
33.9340,0.7465
34.2080,0.7507
34.4810,0.7487
34.7550,0.7240
35.0280,0.6711
35.3020,0.6227
35.5750,0.5939
35.8680,0.5763
36.1420,0.5648
36.4150,0.5602
36.6890,0.5646
36.9620,0.5761
37.2360,0.5890
37.5290,0.6002
37.8020,0.6095
38.0760,0.6156
38.3490,0.6254
38.6420,0.6449
38.9160,0.6733
39.1890,0.7033
39.4630,0.7287
39.7360,0.7521
40.0100,0.7761
40.2830,0.8027
40.5760,0.8315
40.8500,0.8618
41.1230,0.8928
41.3970,0.9238
41.6700,0.9556
41.9440,0.9817
42.2170,0.9971
42.5100,1.0000
42.7840,1.0000
43.0570,1.0000
43.3310,1.0000
43.6040,1.0000
43.8780,1.0000
44.1510,1.0000
44.4440,1.0000
44.7180,1.0000
44.9910,1.0000
45.2650,1.0000
45.5380,1.0000
45.8120,1.0000
46.0850,1.0000
46.3790,1.0000
46.6520,1.0000
46.9260,1.0000
47.1990,1.0000
47.4730,1.0000
47.7460,1.0000
48.0200,1.0000
48.2930,1.0000
48.5860,1.0000
48.8600,1.0000
49.1330,1.0000
49.4070,1.0000
49.6800,1.0000
49.9540,1.0000
50.2270,1.0000
50.5010,1.0000
50.7740,1.0000
51.0480,1.0000
51.3210,1.0000
51.5950,1.0000
51.8880,1.0000
52.1610,1.0000
52.4350,1.0000
52.7080,1.0000
52.9820,1.0000
53.2550,1.0000
53.5290,1.0000
53.8020,1.0000
